26438.7;53970.29;36368.0;34697.79;30264.9;28425.56;37107.11;33051.69;44191.9;41165.66;31870.75;60780.35;44581.94;57034.25;39980.55;35974.76;39179.63;45612.36;41341.03;34532.54;24147.83;28785.6;25919.22;56427.24;39634.55;38271.03;40021.73;48840.14;35369.39;27796.37;27218.42;51496.86;46379.22;41722.49;30617.65;22869.01;33436.96;21165.58;36730.04;48614.81;55568.79;34487.54;37673.16;44403.44;35343.53;39700.21;52138.52;39463.44;61865.37;74495.12;42443.37;51991.29;32658.62;40831.53;43801.44;35977.77;34817.66;67999.39;50407.34;46383.94;42932.41;47124.39;36333.48;45078.86;45349.73;33889.46;37937.57;28757.28;31314.37;42612.86;
18650.63;34126.85;24157.0;27048.98;25159.6;24575.7;28752.32;18494.48;29344.8;26328.91;22140.31;34226.04;30293.49;33922.09;24422.67;26704.91;26953.55;27814.48;25030.44;20853.12;30349.19;16643.07;29339.83;33638.31;31821.83;24569.39;29781.75;39135.52;26107.35;20281.1;21390.45;44697.52;34283.87;28280.84;22628.57;17252.48;24213.34;18197.4;23482.42;30875.37;33926.12;23091.68;28902.23;29172.13;28207.22;34115.34;34927.45;27306.12;39253.72;60870.31;34834.99;36816.61;30922.68;39598.6;35573.99;27816.13;29757.55;39646.82;50286.19;32064.11;31880.56;34630.58;26334.09;32575.54;34835.98;25853.27;24841.58;22797.52;28674.86;26865.68;
14006.06;25895.28;17560.63;22867.57;20503.86;20012.75;20888.76;16378.06;28975.81;23568.21;17057.81;25929.63;25845.86;25886.33;21827.03;21320.77;20388.94;22814.86;22633.46;17139.84;22986.91;17966.72;32052.8;25100.73;28629.44;20108.58;23747.57;27169.01;22467.39;17419.2;16690.7;30345.37;25614.08;26320.68;18366.65;18144.57;20230.04;19387.14;19480.88;25296.49;29261.46;18406.68;32811.79;25767.86;26884.5;26108.22;28066.44;25169.21;39230.96;80615.76;23940.7;27782.03;22577.77;34163.74;31968.55;23503.2;23127.23;29433.18;34448.64;31184.31;28609.87;24913.57;20830.78;39393.9;26604.37;24077.31;21301.44;20427.9;20879.33;22716.81;
11770.81;19805.02;14598.96;16242.66;18432.14;16450.07;16492.85;15618.43;22864.41;18456.52;14339.74;24760.44;26714.89;22509.15;17014.31;16950.97;17426.08;18862.67;17238.67;13500.29;15362.09;15093.59;20938.2;27993.35;22330.65;16098.82;19939.31;21013.55;17518.55;14848.36;15527.31;27597.8;21186.63;21093.94;15490.3;13814.89;19440.35;17705.69;21767.74;23095.21;23702.03;18120.15;25942.06;20001.3;23958.8;22476.88;26567.19;19350.13;38235.56;49236.17;20046.31;23299.57;19100.07;23998.62;21339.36;21267.44;24501.09;24699.35;26162.39;23081.12;24334.14;23743.02;18127.28;28152.63;20839.91;22238.52;19684.14;17306.51;18180.7;19399.2;
9853.44;19722.22;13791.27;13783.62;16084.08;13288.76;13648.88;15045.12;16216.37;15250.49;11917.99;16323.81;18007.05;19768.38;16825.6;14030.26;13506.7;15830.73;13970.7;11505.73;11549.96;11349.7;23635.4;24923.54;16836.99;15287.74;17575.11;17172.22;15310.25;12963.56;13317.09;21398.48;17475.33;16805.14;15075.48;11239.91;14179.57;13135.83;19231.57;18256.47;18618.59;14633.07;25765.33;15713.21;18600.47;21615.76;21026.68;17264.83;26775.36;33161.11;20500.64;19523.72;22318.8;18297.74;17749.04;25542.4;22129.6;19679.33;22376.84;20718.32;18919.19;16852.33;15943.52;21276.11;22642.03;15700.48;18869.38;14747.08;16441.14;15501.75;
11856.25;18185.73;16933.27;11970.17;14380.42;12216.26;12173.68;17381.78;16541.61;14539.77;10430.58;14105.54;14859.77;23919.31;13564.65;12205.28;11677.47;13359.82;14011.84;12751.66;10000.53;11210.89;16527.87;31580.89;20481.16;12583.14;13888.13;15293.49;16253.44;11501.67;10892.92;17034.63;17390.27;15876.52;13919.13;9449.22;19260.63;12596.91;18619.25;18832.3;16922.29;12190.09;29584.86;18894.01;19613.26;27615.3;22635.19;14236.1;22329.12;45445.02;22739.7;18762.63;17328.01;18722.55;15417.45;26393.56;25979.88;17093.89;27953.82;23238.61;15150.24;15525.39;20935.15;20313.95;23337.98;16664.75;30004.35;15601.71;17435.81;14955.84;
12895.0;34719.86;14100.3;21494.52;18543.84;13892.23;14404.61;21367.72;18345.68;22968.09;11696.87;17377.07;19480.33;25055.37;15652.34;14889.75;17835.9;15494.64;16394.43;18451.4;11390.13;11932.64;14941.5;22412.24;21453.05;14928.76;16451.34;14686.28;24999.49;13319.71;17605.0;30370.19;23164.27;15411.88;17150.79;18957.89;21711.28;18773.21;41883.31;25985.4;20091.28;22730.37;30814.18;18879.59;18615.87;25414.73;21752.98;26168.46;32732.29;51040.58;21094.85;18014.61;15879.18;20901.66;20401.16;20466.18;26702.96;26455.92;33898.84;29620.35;16037.54;25707.52;21965.16;24976.2;33608.42;13783.74;18694.51;22026.37;13229.2;15696.7;
13675.65;26170.8;18474.87;35288.86;22375.13;24938.91;29658.3;27082.59;25620.65;31633.18;21839.1;29797.11;22280.51;24405.19;22964.39;21052.48;30371.74;16314.85;24386.49;22435.45;15506.29;18816.86;22585.27;28025.51;24374.93;23008.14;26709.78;22538.88;26071.59;21026.2;24907.28;34458.62;35046.79;26830.65;21101.87;38200.74;24426.06;25170.99;43176.23;35253.66;21659.05;31284.48;40570.4;28145.78;30390.79;33055.5;27118.78;47521.57;38248.07;53866.84;22650.56;23839.73;17193.42;29039.9;25809.44;27369.51;24471.7;22828.14;45937.71;21184.43;23786.68;25025.17;36156.46;33415.57;28708.1;19995.39;29122.93;25960.09;22624.16;21411.59;
33566.12;32124.56;34290.25;53507.52;40660.84;37136.7;34050.49;40374.8;41347.25;38987.63;27565.26;58739.84;28543.46;44548.43;47913.41;33998.01;43107.17;25670.23;28659.31;33762.28;23731.84;35845.75;43854.46;41841.98;30438.49;27067.14;41917.2;26394.59;52484.29;16661.18;38477.34;53455.74;42059.53;41333.11;38573.72;38923.39;24911.92;45297.54;48301.1;43882.28;35948.35;44109.42;59469.43;50425.04;46784.5;43068.59;53604.23;63215.36;60354.71;72552.89;44066.54;31810.7;41178.78;48428.12;32653.44;62872.19;25203.62;35195.09;53842.18;35179.94;36032.47;33730.04;45671.8;50547.02;39447.54;30884.35;44917.37;40229.54;34848.46;33571.03;
54454.44;36904.06;63167.23;53094.33;57789.86;53804.88;48056.19;44690.25;81234.78;34701.72;41461.97;79966.45;50635.57;52866.43;49926.61;41814.24;55216.3;33958.12;24844.52;29240.86;35950.89;37913.37;57505.1;39388.12;62180.58;48885.52;73009.48;45433.92;65938.34;37562.48;62203.58;72582.31;66185.51;52706.7;31618.79;55532.54;30658.75;40574.01;53889.35;62675.96;51028.89;40437.86;73016.7;69498.55;66412.0;76163.28;71654.98;83988.56;97793.61;64144.24;72570.14;53618.29;52665.61;46694.13;57667.09;79978.48;47590.03;59884.17;47622.05;64374.85;52246.4;54817.66;92003.04;42925.98;58343.9;55102.69;40456.42;63371.33;59745.65;46973.24;
71956.66;29432.11;43954.14;44583.71;57341.71;74363.92;37835.65;51420.18;73190.33;47554.82;70915.18;62357.36;60357.3;56993.24;71602.5;64219.17;66216.56;49602.68;25703.3;43862.96;27038.1;25120.52;61901.83;57279.31;49460.97;58601.98;76500.49;59875.43;58477.39;60842.52;77296.77;78718.29;70955.23;48077.74;36999.03;57022.92;20582.25;57945.89;54215.78;45224.49;47761.85;47481.88;71110.29;47147.15;89048.46;92255.15;47395.84;71382.6;118147.39;47252.59;70279.96;49727.85;58661.4;57140.95;61061.72;41659.6;65391.26;86024.84;68174.17;51195.19;83387.34;40867.65;73099.0;53614.24;50273.75;67369.82;40198.22;70579.32;61387.1;71150.31;
61237.49;53014.61;39017.37;39865.91;33536.13;67971.8;34910.28;62238.26;69368.7;50957.77;61976.59;69184.42;92605.69;59510.84;52432.81;56159.23;64931.95;77421.75;32280.18;29662.73;28525.59;37439.62;62843.44;47231.29;52183.25;63117.82;77275.0;59332.95;40478.93;36866.12;83255.71;72038.69;60601.48;51959.2;32797.48;58149.51;24954.38;51994.37;47613.87;62512.22;35958.22;47986.67;39297.78;54004.35;56334.88;61857.95;42871.99;84461.75;93864.24;39327.89;70974.55;46959.97;46963.22;62635.56;54174.94;43171.85;68022.89;55607.52;55767.14;60596.42;52102.35;53894.53;57564.05;55443.64;59032.36;61926.0;38098.01;48909.52;48402.77;62436.95;
53970.29;36368.0;34697.79;30264.9;28425.56;37107.11;33051.69;44191.9;41165.66;31870.75;60780.35;44581.94;57034.25;39980.55;35974.76;39179.63;45612.36;41341.03;34532.54;24147.83;28785.6;25919.22;56427.24;39634.55;38271.03;40021.73;48840.14;35369.39;27796.37;27218.42;51496.86;46379.22;41722.49;30617.65;22869.01;33436.96;21165.58;36730.04;48614.81;55568.79;34487.54;37673.16;44403.44;35343.53;39700.21;52138.52;39463.44;61865.37;74495.12;42443.37;51991.29;32658.62;40831.53;43801.44;35977.77;34817.66;67999.39;50407.34;46383.94;42932.41;47124.39;36333.48;45078.86;45349.73;33889.46;37937.57;28757.28;31314.37;42612.86;48107.1;
34126.85;24157.0;27048.98;25159.6;24575.7;28752.32;18494.48;29344.8;26328.91;22140.31;34226.04;30293.49;33922.09;24422.67;26704.91;26953.55;27814.48;25030.44;20853.12;30349.19;16643.07;29339.83;33638.31;31821.83;24569.39;29781.75;39135.52;26107.35;20281.1;21390.45;44697.52;34283.87;28280.84;22628.57;17252.48;24213.34;18197.4;23482.42;30875.37;33926.12;23091.68;28902.23;29172.13;28207.22;34115.34;34927.45;27306.12;39253.72;60870.31;34834.99;36816.61;30922.68;39598.6;35573.99;27816.13;29757.55;39646.82;50286.19;32064.11;31880.56;34630.58;26334.09;32575.54;34835.98;25853.27;24841.58;22797.52;28674.86;26865.68;37565.37;
25895.28;17560.63;22867.57;20503.86;20012.75;20888.76;16378.06;28975.81;23568.21;17057.81;25929.63;25845.86;25886.33;21827.03;21320.77;20388.94;22814.86;22633.46;17139.84;22986.91;17966.72;32052.8;25100.73;28629.44;20108.58;23747.57;27169.01;22467.39;17419.2;16690.7;30345.37;25614.08;26320.68;18366.65;18144.57;20230.04;19387.14;19480.88;25296.49;29261.46;18406.68;32811.79;25767.86;26884.5;26108.22;28066.44;25169.21;39230.96;80615.76;23940.7;27782.03;22577.77;34163.74;31968.55;23503.2;23127.23;29433.18;34448.64;31184.31;28609.87;24913.57;20830.78;39393.9;26604.37;24077.31;21301.44;20427.9;20879.33;22716.81;33476.45;
19805.02;14598.96;16242.66;18432.14;16450.07;16492.85;15618.43;22864.41;18456.52;14339.74;24760.44;26714.89;22509.15;17014.31;16950.97;17426.08;18862.67;17238.67;13500.29;15362.09;15093.59;20938.2;27993.35;22330.65;16098.82;19939.31;21013.55;17518.55;14848.36;15527.31;27597.8;21186.63;21093.94;15490.3;13814.89;19440.35;17705.69;21767.74;23095.21;23702.03;18120.15;25942.06;20001.3;23958.8;22476.88;26567.19;19350.13;38235.56;49236.17;20046.31;23299.57;19100.07;23998.62;21339.36;21267.44;24501.09;24699.35;26162.39;23081.12;24334.14;23743.02;18127.28;28152.63;20839.91;22238.52;19684.14;17306.51;18180.7;19399.2;27636.0;
19722.22;13791.27;13783.62;16084.08;13288.76;13648.88;15045.12;16216.37;15250.49;11917.99;16323.81;18007.05;19768.38;16825.6;14030.26;13506.7;15830.73;13970.7;11505.73;11549.96;11349.7;23635.4;24923.54;16836.99;15287.74;17575.11;17172.22;15310.25;12963.56;13317.09;21398.48;17475.33;16805.14;15075.48;11239.91;14179.57;13135.83;19231.57;18256.47;18618.59;14633.07;25765.33;15713.21;18600.47;21615.76;21026.68;17264.83;26775.36;33161.11;20500.64;19523.72;22318.8;18297.74;17749.04;25542.4;22129.6;19679.33;22376.84;20718.32;18919.19;16852.33;15943.52;21276.11;22642.03;15700.48;18869.38;14747.08;16441.14;15501.75;19253.22;
18185.73;16933.27;11970.17;14380.42;12216.26;12173.68;17381.78;16541.61;14539.77;10430.58;14105.54;14859.77;23919.31;13564.65;12205.28;11677.47;13359.82;14011.84;12751.66;10000.53;11210.89;16527.87;31580.89;20481.16;12583.14;13888.13;15293.49;16253.44;11501.67;10892.92;17034.63;17390.27;15876.52;13919.13;9449.22;19260.63;12596.91;18619.25;18832.3;16922.29;12190.09;29584.86;18894.01;19613.26;27615.3;22635.19;14236.1;22329.12;45445.02;22739.7;18762.63;17328.01;18722.55;15417.45;26393.56;25979.88;17093.89;27953.82;23238.61;15150.24;15525.39;20935.15;20313.95;23337.98;16664.75;30004.35;15601.71;17435.81;14955.84;15157.57;
34719.86;14100.3;21494.52;18543.84;13892.23;14404.61;21367.72;18345.68;22968.09;11696.87;17377.07;19480.33;25055.37;15652.34;14889.75;17835.9;15494.64;16394.43;18451.4;11390.13;11932.64;14941.5;22412.24;21453.05;14928.76;16451.34;14686.28;24999.49;13319.71;17605.0;30370.19;23164.27;15411.88;17150.79;18957.89;21711.28;18773.21;41883.31;25985.4;20091.28;22730.37;30814.18;18879.59;18615.87;25414.73;21752.98;26168.46;32732.29;51040.58;21094.85;18014.61;15879.18;20901.66;20401.16;20466.18;26702.96;26455.92;33898.84;29620.35;16037.54;25707.52;21965.16;24976.2;33608.42;13783.74;18694.51;22026.37;13229.2;15696.7;21755.41;
26170.8;18474.87;35288.86;22375.13;24938.91;29658.3;27082.59;25620.65;31633.18;21839.1;29797.11;22280.51;24405.19;22964.39;21052.48;30371.74;16314.85;24386.49;22435.45;15506.29;18816.86;22585.27;28025.51;24374.93;23008.14;26709.78;22538.88;26071.59;21026.2;24907.28;34458.62;35046.79;26830.65;21101.87;38200.74;24426.06;25170.99;43176.23;35253.66;21659.05;31284.48;40570.4;28145.78;30390.79;33055.5;27118.78;47521.57;38248.07;53866.84;22650.56;23839.73;17193.42;29039.9;25809.44;27369.51;24471.7;22828.14;45937.71;21184.43;23786.68;25025.17;36156.46;33415.57;28708.1;19995.39;29122.93;25960.09;22624.16;21411.59;26112.92;
32124.56;34290.25;53507.52;40660.84;37136.7;34050.49;40374.8;41347.25;38987.63;27565.26;58739.84;28543.46;44548.43;47913.41;33998.01;43107.17;25670.23;28659.31;33762.28;23731.84;35845.75;43854.46;41841.98;30438.49;27067.14;41917.2;26394.59;52484.29;16661.18;38477.34;53455.74;42059.53;41333.11;38573.72;38923.39;24911.92;45297.54;48301.1;43882.28;35948.35;44109.42;59469.43;50425.04;46784.5;43068.59;53604.23;63215.36;60354.71;72552.89;44066.54;31810.7;41178.78;48428.12;32653.44;62872.19;25203.62;35195.09;53842.18;35179.94;36032.47;33730.04;45671.8;50547.02;39447.54;30884.35;44917.37;40229.54;34848.46;33571.03;40232.83;
36904.06;63167.23;53094.33;57789.86;53804.88;48056.19;44690.25;81234.78;34701.72;41461.97;79966.45;50635.57;52866.43;49926.61;41814.24;55216.3;33958.12;24844.52;29240.86;35950.89;37913.37;57505.1;39388.12;62180.58;48885.52;73009.48;45433.92;65938.34;37562.48;62203.58;72582.31;66185.51;52706.7;31618.79;55532.54;30658.75;40574.01;53889.35;62675.96;51028.89;40437.86;73016.7;69498.55;66412.0;76163.28;71654.98;83988.56;97793.61;64144.24;72570.14;53618.29;52665.61;46694.13;57667.09;79978.48;47590.03;59884.17;47622.05;64374.85;52246.4;54817.66;92003.04;42925.98;58343.9;55102.69;40456.42;63371.33;59745.65;46973.24;66658.23;
29432.11;43954.14;44583.71;57341.71;74363.92;37835.65;51420.18;73190.33;47554.82;70915.18;62357.36;60357.3;56993.24;71602.5;64219.17;66216.56;49602.68;25703.3;43862.96;27038.1;25120.52;61901.83;57279.31;49460.97;58601.98;76500.49;59875.43;58477.39;60842.52;77296.77;78718.29;70955.23;48077.74;36999.03;57022.92;20582.25;57945.89;54215.78;45224.49;47761.85;47481.88;71110.29;47147.15;89048.46;92255.15;47395.84;71382.6;118147.39;47252.59;70279.96;49727.85;58661.4;57140.95;61061.72;41659.6;65391.26;86024.84;68174.17;51195.19;83387.34;40867.65;73099.0;53614.24;50273.75;67369.82;40198.22;70579.32;61387.1;71150.31;58682.24;
53014.61;39017.37;39865.91;33536.13;67971.8;34910.28;62238.26;69368.7;50957.77;61976.59;69184.42;92605.69;59510.84;52432.81;56159.23;64931.95;77421.75;32280.18;29662.73;28525.59;37439.62;62843.44;47231.29;52183.25;63117.82;77275.0;59332.95;40478.93;36866.12;83255.71;72038.69;60601.48;51959.2;32797.48;58149.51;24954.38;51994.37;47613.87;62512.22;35958.22;47986.67;39297.78;54004.35;56334.88;61857.95;42871.99;84461.75;93864.24;39327.89;70974.55;46959.97;46963.22;62635.56;54174.94;43171.85;68022.89;55607.52;55767.14;60596.42;52102.35;53894.53;57564.05;55443.64;59032.36;61926.0;38098.01;48909.52;48402.77;62436.95;56820.52;
36368.0;34697.79;30264.9;28425.56;37107.11;33051.69;44191.9;41165.66;31870.75;60780.35;44581.94;57034.25;39980.55;35974.76;39179.63;45612.36;41341.03;34532.54;24147.83;28785.6;25919.22;56427.24;39634.55;38271.03;40021.73;48840.14;35369.39;27796.37;27218.42;51496.86;46379.22;41722.49;30617.65;22869.01;33436.96;21165.58;36730.04;48614.81;55568.79;34487.54;37673.16;44403.44;35343.53;39700.21;52138.52;39463.44;61865.37;74495.12;42443.37;51991.29;32658.62;40831.53;43801.44;35977.77;34817.66;67999.39;50407.34;46383.94;42932.41;47124.39;36333.48;45078.86;45349.73;33889.46;37937.57;28757.28;31314.37;42612.86;48107.1;37614.3;
24157.0;27048.98;25159.6;24575.7;28752.32;18494.48;29344.8;26328.91;22140.31;34226.04;30293.49;33922.09;24422.67;26704.91;26953.55;27814.48;25030.44;20853.12;30349.19;16643.07;29339.83;33638.31;31821.83;24569.39;29781.75;39135.52;26107.35;20281.1;21390.45;44697.52;34283.87;28280.84;22628.57;17252.48;24213.34;18197.4;23482.42;30875.37;33926.12;23091.68;28902.23;29172.13;28207.22;34115.34;34927.45;27306.12;39253.72;60870.31;34834.99;36816.61;30922.68;39598.6;35573.99;27816.13;29757.55;39646.82;50286.19;32064.11;31880.56;34630.58;26334.09;32575.54;34835.98;25853.27;24841.58;22797.52;28674.86;26865.68;37565.37;31094.37;
17560.63;22867.57;20503.86;20012.75;20888.76;16378.06;28975.81;23568.21;17057.81;25929.63;25845.86;25886.33;21827.03;21320.77;20388.94;22814.86;22633.46;17139.84;22986.91;17966.72;32052.8;25100.73;28629.44;20108.58;23747.57;27169.01;22467.39;17419.2;16690.7;30345.37;25614.08;26320.68;18366.65;18144.57;20230.04;19387.14;19480.88;25296.49;29261.46;18406.68;32811.79;25767.86;26884.5;26108.22;28066.44;25169.21;39230.96;80615.76;23940.7;27782.03;22577.77;34163.74;31968.55;23503.2;23127.23;29433.18;34448.64;31184.31;28609.87;24913.57;20830.78;39393.9;26604.37;24077.31;21301.44;20427.9;20879.33;22716.81;33476.45;27931.65;
14598.96;16242.66;18432.14;16450.07;16492.85;15618.43;22864.41;18456.52;14339.74;24760.44;26714.89;22509.15;17014.31;16950.97;17426.08;18862.67;17238.67;13500.29;15362.09;15093.59;20938.2;27993.35;22330.65;16098.82;19939.31;21013.55;17518.55;14848.36;15527.31;27597.8;21186.63;21093.94;15490.3;13814.89;19440.35;17705.69;21767.74;23095.21;23702.03;18120.15;25942.06;20001.3;23958.8;22476.88;26567.19;19350.13;38235.56;49236.17;20046.31;23299.57;19100.07;23998.62;21339.36;21267.44;24501.09;24699.35;26162.39;23081.12;24334.14;23743.02;18127.28;28152.63;20839.91;22238.52;19684.14;17306.51;18180.7;19399.2;27636.0;21233.44;
13791.27;13783.62;16084.08;13288.76;13648.88;15045.12;16216.37;15250.49;11917.99;16323.81;18007.05;19768.38;16825.6;14030.26;13506.7;15830.73;13970.7;11505.73;11549.96;11349.7;23635.4;24923.54;16836.99;15287.74;17575.11;17172.22;15310.25;12963.56;13317.09;21398.48;17475.33;16805.14;15075.48;11239.91;14179.57;13135.83;19231.57;18256.47;18618.59;14633.07;25765.33;15713.21;18600.47;21615.76;21026.68;17264.83;26775.36;33161.11;20500.64;19523.72;22318.8;18297.74;17749.04;25542.4;22129.6;19679.33;22376.84;20718.32;18919.19;16852.33;15943.52;21276.11;22642.03;15700.48;18869.38;14747.08;16441.14;15501.75;19253.22;16950.84;
16933.27;11970.17;14380.42;12216.26;12173.68;17381.78;16541.61;14539.77;10430.58;14105.54;14859.77;23919.31;13564.65;12205.28;11677.47;13359.82;14011.84;12751.66;10000.53;11210.89;16527.87;31580.89;20481.16;12583.14;13888.13;15293.49;16253.44;11501.67;10892.92;17034.63;17390.27;15876.52;13919.13;9449.22;19260.63;12596.91;18619.25;18832.3;16922.29;12190.09;29584.86;18894.01;19613.26;27615.3;22635.19;14236.1;22329.12;45445.02;22739.7;18762.63;17328.01;18722.55;15417.45;26393.56;25979.88;17093.89;27953.82;23238.61;15150.24;15525.39;20935.15;20313.95;23337.98;16664.75;30004.35;15601.71;17435.81;14955.84;15157.57;19628.41;
14100.3;21494.52;18543.84;13892.23;14404.61;21367.72;18345.68;22968.09;11696.87;17377.07;19480.33;25055.37;15652.34;14889.75;17835.9;15494.64;16394.43;18451.4;11390.13;11932.64;14941.5;22412.24;21453.05;14928.76;16451.34;14686.28;24999.49;13319.71;17605.0;30370.19;23164.27;15411.88;17150.79;18957.89;21711.28;18773.21;41883.31;25985.4;20091.28;22730.37;30814.18;18879.59;18615.87;25414.73;21752.98;26168.46;32732.29;51040.58;21094.85;18014.61;15879.18;20901.66;20401.16;20466.18;26702.96;26455.92;33898.84;29620.35;16037.54;25707.52;21965.16;24976.2;33608.42;13783.74;18694.51;22026.37;13229.2;15696.7;21755.41;23242.04;
18474.87;35288.86;22375.13;24938.91;29658.3;27082.59;25620.65;31633.18;21839.1;29797.11;22280.51;24405.19;22964.39;21052.48;30371.74;16314.85;24386.49;22435.45;15506.29;18816.86;22585.27;28025.51;24374.93;23008.14;26709.78;22538.88;26071.59;21026.2;24907.28;34458.62;35046.79;26830.65;21101.87;38200.74;24426.06;25170.99;43176.23;35253.66;21659.05;31284.48;40570.4;28145.78;30390.79;33055.5;27118.78;47521.57;38248.07;53866.84;22650.56;23839.73;17193.42;29039.9;25809.44;27369.51;24471.7;22828.14;45937.71;21184.43;23786.68;25025.17;36156.46;33415.57;28708.1;19995.39;29122.93;25960.09;22624.16;21411.59;26112.92;28793.41;
34290.25;53507.52;40660.84;37136.7;34050.49;40374.8;41347.25;38987.63;27565.26;58739.84;28543.46;44548.43;47913.41;33998.01;43107.17;25670.23;28659.31;33762.28;23731.84;35845.75;43854.46;41841.98;30438.49;27067.14;41917.2;26394.59;52484.29;16661.18;38477.34;53455.74;42059.53;41333.11;38573.72;38923.39;24911.92;45297.54;48301.1;43882.28;35948.35;44109.42;59469.43;50425.04;46784.5;43068.59;53604.23;63215.36;60354.71;72552.89;44066.54;31810.7;41178.78;48428.12;32653.44;62872.19;25203.62;35195.09;53842.18;35179.94;36032.47;33730.04;45671.8;50547.02;39447.54;30884.35;44917.37;40229.54;34848.46;33571.03;40232.83;56470.84;
63167.23;53094.33;57789.86;53804.88;48056.19;44690.25;81234.78;34701.72;41461.97;79966.45;50635.57;52866.43;49926.61;41814.24;55216.3;33958.12;24844.52;29240.86;35950.89;37913.37;57505.1;39388.12;62180.58;48885.52;73009.48;45433.92;65938.34;37562.48;62203.58;72582.31;66185.51;52706.7;31618.79;55532.54;30658.75;40574.01;53889.35;62675.96;51028.89;40437.86;73016.7;69498.55;66412.0;76163.28;71654.98;83988.56;97793.61;64144.24;72570.14;53618.29;52665.61;46694.13;57667.09;79978.48;47590.03;59884.17;47622.05;64374.85;52246.4;54817.66;92003.04;42925.98;58343.9;55102.69;40456.42;63371.33;59745.65;46973.24;66658.23;46540.45;
43954.14;44583.71;57341.71;74363.92;37835.65;51420.18;73190.33;47554.82;70915.18;62357.36;60357.3;56993.24;71602.5;64219.17;66216.56;49602.68;25703.3;43862.96;27038.1;25120.52;61901.83;57279.31;49460.97;58601.98;76500.49;59875.43;58477.39;60842.52;77296.77;78718.29;70955.23;48077.74;36999.03;57022.92;20582.25;57945.89;54215.78;45224.49;47761.85;47481.88;71110.29;47147.15;89048.46;92255.15;47395.84;71382.6;118147.39;47252.59;70279.96;49727.85;58661.4;57140.95;61061.72;41659.6;65391.26;86024.84;68174.17;51195.19;83387.34;40867.65;73099.0;53614.24;50273.75;67369.82;40198.22;70579.32;61387.1;71150.31;58682.24;48797.34;
39017.37;39865.91;33536.13;67971.8;34910.28;62238.26;69368.7;50957.77;61976.59;69184.42;92605.69;59510.84;52432.81;56159.23;64931.95;77421.75;32280.18;29662.73;28525.59;37439.62;62843.44;47231.29;52183.25;63117.82;77275.0;59332.95;40478.93;36866.12;83255.71;72038.69;60601.48;51959.2;32797.48;58149.51;24954.38;51994.37;47613.87;62512.22;35958.22;47986.67;39297.78;54004.35;56334.88;61857.95;42871.99;84461.75;93864.24;39327.89;70974.55;46959.97;46963.22;62635.56;54174.94;43171.85;68022.89;55607.52;55767.14;60596.42;52102.35;53894.53;57564.05;55443.64;59032.36;61926.0;38098.01;48909.52;48402.77;62436.95;56820.52;58954.0;
34697.79;30264.9;28425.56;37107.11;33051.69;44191.9;41165.66;31870.75;60780.35;44581.94;57034.25;39980.55;35974.76;39179.63;45612.36;41341.03;34532.54;24147.83;28785.6;25919.22;56427.24;39634.55;38271.03;40021.73;48840.14;35369.39;27796.37;27218.42;51496.86;46379.22;41722.49;30617.65;22869.01;33436.96;21165.58;36730.04;48614.81;55568.79;34487.54;37673.16;44403.44;35343.53;39700.21;52138.52;39463.44;61865.37;74495.12;42443.37;51991.29;32658.62;40831.53;43801.44;35977.77;34817.66;67999.39;50407.34;46383.94;42932.41;47124.39;36333.48;45078.86;45349.73;33889.46;37937.57;28757.28;31314.37;42612.86;48107.1;37614.3;50244.17;
27048.98;25159.6;24575.7;28752.32;18494.48;29344.8;26328.91;22140.31;34226.04;30293.49;33922.09;24422.67;26704.91;26953.55;27814.48;25030.44;20853.12;30349.19;16643.07;29339.83;33638.31;31821.83;24569.39;29781.75;39135.52;26107.35;20281.1;21390.45;44697.52;34283.87;28280.84;22628.57;17252.48;24213.34;18197.4;23482.42;30875.37;33926.12;23091.68;28902.23;29172.13;28207.22;34115.34;34927.45;27306.12;39253.72;60870.31;34834.99;36816.61;30922.68;39598.6;35573.99;27816.13;29757.55;39646.82;50286.19;32064.11;31880.56;34630.58;26334.09;32575.54;34835.98;25853.27;24841.58;22797.52;28674.86;26865.68;37565.37;31094.37;29190.64;
22867.57;20503.86;20012.75;20888.76;16378.06;28975.81;23568.21;17057.81;25929.63;25845.86;25886.33;21827.03;21320.77;20388.94;22814.86;22633.46;17139.84;22986.91;17966.72;32052.8;25100.73;28629.44;20108.58;23747.57;27169.01;22467.39;17419.2;16690.7;30345.37;25614.08;26320.68;18366.65;18144.57;20230.04;19387.14;19480.88;25296.49;29261.46;18406.68;32811.79;25767.86;26884.5;26108.22;28066.44;25169.21;39230.96;80615.76;23940.7;27782.03;22577.77;34163.74;31968.55;23503.2;23127.23;29433.18;34448.64;31184.31;28609.87;24913.57;20830.78;39393.9;26604.37;24077.31;21301.44;20427.9;20879.33;22716.81;33476.45;27931.65;23242.67;
